,Fecha_Hora,LNG,LAT,Año,Fallecidos,Graves,Menos_Grav,Leves,Causa_CON,Tipo_CONA,Count_acc
2931,2019-01-18 20:30:00,-70.151367,-20.212618,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2931
2932,2019-05-14 05:15:00,-70.151009,-20.210943,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2932
2933,2019-05-15 12:20:00,-70.1513663,-20.2139215,2019,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,2933
2934,2019-10-30 18:30:00,-70.1513663,-20.2139215,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2934
2935,2019-11-06 10:50:00,-70.1513663,-20.2139215,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2935
2936,2019-06-28 11:30:00,-70.151398,-20.21471,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,2936
2937,2019-12-04 19:20:00,-70.151398,-20.21471,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2937
2938,2019-06-03 14:40:00,-70.151482,-20.217333,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2938
2939,2019-03-05 15:00:00,-70.151451,-20.216541,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2939
2940,2019-06-11 02:07:00,-70.151451,-20.216541,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2940
2941,2019-04-21 18:40:00,-70.129128,-20.258295,2019,0,1,0,0,PERDIDA CONTROL VEHICULO,VOLCADURA,2941
2942,2019-10-17 07:45:00,-70.14328,-20.212875,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,2942
2943,2019-10-24 14:44:00,-70.14315,-20.211052,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,2943
2944,2019-07-11 14:00:00,-70.143517,-20.215258,2019,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,2944
2945,2019-04-10 10:00:00,-70.143623,-20.217773,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2945
2946,2019-08-02 13:15:00,-70.143623,-20.217773,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2946
2947,2019-08-30 23:05:00,-70.143623,-20.217773,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2947
2948,2019-02-06 21:00:00,-70.127686,-20.25452,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,2948
2949,2019-05-02 17:10:00,-69.795692,-20.208622,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,2949
2950,2019-03-21 22:50:00,-70.138557,-20.243229,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,2950
2951,2019-09-03 23:30:00,-70.138557,-20.243229,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,2951
2952,2019-12-01 15:33:00,-70.136055,-20.236465,2019,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,2952
2953,2019-06-04 14:30:00,-70.136059,-20.236419,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2953
2954,2019-11-22 21:50:00,-70.136059,-20.236419,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,2954
2955,2019-12-03 15:05:00,-70.136059,-20.236419,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2955
2956,2019-01-05 15:40:00,-70.136059,-20.236419,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,2956
2957,2019-01-20 10:00:00,-70.136059,-20.236419,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,2957
2958,2019-03-02 08:38:00,-70.136059,-20.236419,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2958
2959,2019-03-03 14:50:00,-70.136059,-20.236419,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2959
2960,2019-05-15 08:20:00,-70.136059,-20.236419,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2960
2961,2019-06-01 06:00:00,-70.136055,-20.236465,2019,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,2961
2962,2019-05-05 15:00:00,-70.137459,-20.240351,2019,0,0,0,1,FALLAS MECANICAS,CHOQUE,2962
2963,2019-05-06 18:40:00,-70.137459,-20.240351,2019,0,0,0,1,IMPRUDENCIA DEL PEATON,ATROPELLO,2963
2964,2019-09-30 07:35:00,-70.137459,-20.240351,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2964
2965,2019-08-14 09:25:00,-70.1532418,-20.2137321,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,2965
2966,2019-10-08 17:50:00,-70.1532418,-20.2137321,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2966
2967,2019-12-10 19:30:00,-70.1532418,-20.2137321,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2967
2968,2019-03-14 08:05:00,-70.13076,-20.248581,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CAIDA,2968
2969,2019-10-15 08:40:00,-70.132027,-20.248842,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2969
2970,2019-07-24 15:15:00,-70.132622,-20.248976,2019,0,0,0,3,DESOBEDIENCIA A SEÑALIZACION,COLISION,2970
2971,2019-04-27 22:35:00,-70.137665,-20.244711,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2971
2972,2019-07-06 21:00:00,-70.136887,-20.2479,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2972
2973,2019-01-16 18:15:00,-70.139435,-20.24292,2019,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,2973
2974,2019-03-20 22:00:00,-70.139435,-20.24292,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,2974
2975,2019-01-15 23:45:00,-70.127144,-20.252148,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2975
2976,2019-09-03 08:15:00,-70.130196,-20.251045,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2976
2977,2019-09-21 01:15:00,-70.131416,-20.251328,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2977
2978,2019-01-30 15:00:00,-70.131805,-20.251677,2019,0,0,0,4,DESOBEDIENCIA A SEÑALIZACION,COLISION,2978
2979,2019-02-23 01:10:00,-70.131805,-20.251677,2019,0,0,0,2,ALCOHOL EN CONDUCTOR,COLISION,2979
2980,2019-08-26 13:30:00,-70.131805,-20.251677,2019,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2980
2981,2019-11-07 18:20:00,-70.131805,-20.251677,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2981
2982,2019-02-22 17:40:00,-70.131805,-20.251677,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,2982
2983,2019-05-15 16:40:00,-70.131805,-20.251677,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2983
2984,2019-08-24 15:25:00,-70.131805,-20.251677,2019,0,1,0,3,IMPRUDENCIA DEL CONDUCTOR,COLISION,2984
2985,2019-06-26 16:25:00,-70.131935,-20.25145,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2985
2986,2019-09-04 17:58:00,-70.135361,-20.250648,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2986
2987,2019-10-08 12:55:00,-70.135986,-20.247589,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2987
2988,2019-04-02 12:50:00,-70.127571,-20.252371,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,2988
2989,2019-12-31 05:10:00,-70.131805,-20.252035,2019,0,0,0,0,FALLAS MECANICAS,CHOQUE,2989
2990,2019-11-20 18:00:00,-70.129631,-20.253475,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,2990
2991,2019-08-01 08:00:00,-70.129631,-20.253475,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,2991
2992,2019-09-27 10:00:00,-70.129631,-20.253475,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,2992
2993,2019-02-19 17:15:00,-70.129631,-20.253475,2019,0,0,0,0,FALLAS MECANICAS,COLISION,2993
2994,2019-04-21 17:50:00,-70.129631,-20.253475,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,2994
2995,2019-06-24 07:30:00,-70.134239,-20.255713,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2995
2996,2019-05-19 05:55:00,-70.133186,-20.246483,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2996
2997,2019-05-12 11:50:00,-70.131409,-20.254269,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,2997
2998,2019-07-12 02:45:00,-70.131409,-20.254269,2019,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,2998
2999,2019-08-25 03:45:00,-70.131409,-20.254269,2019,0,0,0,2,ALCOHOL EN CONDUCTOR,COLISION,2999
3000,2019-08-09 07:32:00,-70.125725,-20.25145,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3000
3001,2019-11-17 22:16:00,-70.131271,-20.246408,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3001
3002,2019-09-15 04:20:00,-70.131271,-20.246408,2019,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,COLISION,3002
3003,2019-03-15 07:20:00,-70.13176,-20.24025,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3003
3004,2019-12-28 00:10:00,-70.141487,-20.230831,2019,0,0,0,1,PERDIDA CONTROL VEHICULO,VOLCADURA,3004
3005,2019-11-04 14:40:00,-70.146759,-20.23637,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3005
3006,2019-02-04 19:20:00,-70.146759,-20.23637,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3006
3007,2019-02-28 19:30:00,-70.133186,-20.246483,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3007
3008,2019-08-01 21:00:00,-70.133186,-20.246483,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3008
3009,2019-12-13 21:00:00,-70.133186,-20.246483,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3009
3010,2019-10-12 16:30:00,-70.132927,-20.246838,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3010
3011,2019-02-25 14:30:00,-70.132927,-20.246838,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3011
3012,2019-02-27 17:05:00,-70.132927,-20.246838,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3012
3013,2019-10-07 20:40:00,-70.134834,-20.216551,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3013
3014,2019-03-15 14:50:00,-70.130028,-20.257236,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3014
3015,2019-11-21 05:00:00,-70.133858,-20.212706,2019,0,1,0,0,PERDIDA CONTROL VEHICULO,VOLCADURA,3015
3016,2019-09-13 12:20:00,-70.134102,-20.241737,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3016
3017,2019-04-07 01:30:00,-70.134102,-20.241737,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3017
3018,2019-10-06 16:00:00,-70.134239,-20.241953,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3018
3019,2019-12-23 12:15:00,-70.134239,-20.241953,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3019
3020,2019-06-18 16:30:00,-70.134239,-20.241953,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3020
3021,2019-03-12 11:10:00,-70.134239,-20.241953,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3021
3022,2019-10-27 19:30:00,-70.134468,-20.215843,2019,0,0,0,3,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3022
3023,2019-01-26 19:00:00,-70.13549,-20.227901,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3023
3024,2019-03-19 16:00:00,-70.13549,-20.227901,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3024
3025,2019-04-01 19:10:00,-70.13549,-20.227901,2019,0,0,0,0,FALLAS MECANICAS,COLISION,3025
3026,2019-11-29 19:00:00,-70.13549,-20.227901,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3026
3027,2019-01-10 09:15:00,-70.134377,-20.240425,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3027
3028,2019-10-16 13:00:00,-70.13475,-20.218218,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3028
3029,2019-01-21 12:50:00,-70.148468,-20.212658,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3029
3030,2019-12-19 18:15:00,-70.148468,-20.212658,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3030
3031,2019-03-20 05:40:00,-70.14193,-20.216213,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3031
3032,2019-05-24 04:10:00,-70.14193,-20.216213,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3032
3033,2019-12-14 08:00:00,-70.141708,-20.213974,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3033
3034,2019-08-24 16:00:00,-70.148514,-20.213524,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3034
3035,2019-10-26 16:15:00,-70.148514,-20.213524,2019,0,0,0,1,IMPRUDENCIA DEL PEATON,ATROPELLO,3035
3036,2019-11-04 09:40:00,-70.148514,-20.213524,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3036
3037,2019-12-09 15:30:00,-70.148514,-20.213524,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3037
3038,2019-03-19 07:45:00,-70.134102,-20.241737,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3038
3039,2019-02-22 10:25:00,-70.134552,-20.239666,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3039
3040,2019-02-28 16:00:00,-70.13549,-20.227901,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3040
3041,2019-04-30 13:00:00,-70.148384,-20.210838,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3041
3042,2019-06-04 11:00:00,-70.148384,-20.210838,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3042
3043,2019-10-30 21:00:00,-70.127182,-20.237909,2019,0,1,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,3043
3044,2019-03-08 08:30:00,-70.14183,-20.214661,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3044
3045,2019-07-09 18:45:00,-70.14183,-20.214661,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3045
3046,2019-01-04 11:45:00,-70.148518,-20.214007,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3046
3047,2019-01-26 23:00:00,-70.148518,-20.214007,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3047
3048,2019-04-23 10:20:00,-70.148518,-20.214007,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3048
3049,2019-06-27 14:25:00,-70.148518,-20.214007,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3049
3050,2019-12-05 19:20:00,-70.148518,-20.214007,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3050
3051,2019-11-23 14:30:00,-70.141876,-20.215376,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3051
3052,2019-04-30 23:00:00,-70.148544,-20.214844,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3052
3053,2019-08-14 18:50:00,-70.142624,-20.227596,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3053
3054,2019-08-07 17:10:00,-70.142624,-20.227596,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3054
3055,2019-02-01 09:15:00,-70.141998,-20.217852,2019,0,0,0,3,DESOBEDIENCIA A SEÑALIZACION,COLISION,3055
3056,2019-08-03 20:15:00,-70.141998,-20.217852,2019,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3056
3057,2019-06-29 03:30:00,-70.124496,-20.290707,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3057
3058,2019-06-25 11:05:00,-70.123947,-20.265259,2019,0,0,0,1,ALCOHOL EN CONDUCTOR,ATROPELLO,3058
3059,2019-08-28 08:00:00,-70.148766,-20.217514,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3059
3060,2019-11-04 14:00:00,-70.148766,-20.217514,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CAIDA,3060
3061,2019-12-21 20:00:00,-70.148766,-20.217514,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3061
3062,2019-03-20 01:40:00,-70.141487,-20.230831,2019,0,0,0,0,DROGAS Y/O FATIGA EN CONDUCTOR,CHOQUE,3062
3063,2019-07-28 20:30:00,-70.141487,-20.230831,2019,0,0,0,2,ALCOHOL EN CONDUCTOR,CHOQUE,3063
3064,2019-08-21 01:00:00,-70.141487,-20.230831,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3064
3065,2019-02-13 23:50:00,-70.124763,-20.262625,2019,0,0,0,0,PERDIDA CONTROL VEHICULO,VOLCADURA,3065
3066,2019-02-23 17:15:00,-70.124763,-20.262625,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3066
3067,2019-03-25 19:00:00,-70.124763,-20.262625,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3067
3068,2019-04-02 00:40:00,-70.124763,-20.262625,2019,0,1,0,2,DROGAS Y/O FATIGA EN CONDUCTOR,CHOQUE,3068
3069,2019-09-25 12:40:00,-70.124763,-20.262625,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3069
3070,2019-04-26 06:00:00,-70.139809,-20.230555,2019,0,0,0,0,OTRAS CAUSAS,CHOQUE,3070
3071,2019-08-22 12:40:00,-70.139809,-20.230555,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3071
3072,2019-05-17 08:45:00,-70.130875,-20.23111,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3072
3073,2019-12-27 21:40:00,-70.142288,-20.229795,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3073
3074,2019-09-09 13:00:00,-70.133102,-20.230837,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3074
3075,2019-01-11 17:20:00,-70.134109,-20.214275,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3075
3076,2019-02-01 18:20:00,-70.134109,-20.214275,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3076
3077,2019-01-02 14:30:00,-70.135712,-20.229786,2019,1,0,0,0,DESOBEDIENCIA A SEÑALIZACION,ATROPELLO,3077
3078,2019-01-28 23:44:00,-70.135712,-20.229786,2019,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3078
3079,2019-03-27 23:00:00,-70.135712,-20.229786,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3079
3080,2019-08-15 19:40:00,-70.135712,-20.229786,2019,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3080
3081,2019-06-27 19:00:00,-70.135689,-20.230724,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3081
3082,2019-01-23 19:45:00,-70.142776,-20.229643,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3082
3083,2019-06-11 08:45:00,-70.142776,-20.229643,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3083
3084,2019-04-24 13:00:00,-70.124321,-20.280186,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3084
3085,2019-06-06 07:20:00,-70.128366,-20.262872,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3085
3086,2019-10-11 20:20:00,-70.140556,-20.239998,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3086
3087,2019-04-14 09:30:00,-70.136276,-20.23365,2019,0,0,0,1,IMPRUDENCIA DEL PASAJERO,CAIDA,3087
3088,2019-03-06 11:40:00,-70.142799,-20.236259,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3088
3089,2019-03-12 18:10:00,-70.125641,-20.248178,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3089
3090,2019-12-10 19:30:00,-70.140846,-20.208216,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3090
3091,2019-01-13 19:00:00,-70.126816,-20.238962,2019,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,3091
3092,2019-01-02 12:40:00,-70.126816,-20.238962,2019,0,1,0,0,IMPRUDENCIA DEL PEATON,ATROPELLO,3092
3093,2019-09-08 14:00:00,-70.139862,-20.209709,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3093
3094,2019-01-03 19:30:00,-70.1492,-20.211582,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3094
3095,2019-11-08 14:00:00,-70.149422,-20.216875,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3095
3096,2019-08-30 11:35:00,-70.149658,-20.222351,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3096
3097,2019-01-16 21:30:00,-70.149529,-20.219397,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3097
3098,2019-01-02 23:50:00,-70.149719,-20.223318,2019,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,3098
3099,2019-04-22 13:30:00,-70.149719,-20.223318,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3099
3100,2019-07-25 16:17:00,-70.149719,-20.223318,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3100
3101,2019-01-10 19:30:00,-70.149582,-20.220482,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,3101
3102,2019-01-27 22:25:00,-70.149582,-20.220482,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3102
3103,2019-05-27 16:15:00,-70.149582,-20.220482,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3103
3104,2019-10-18 09:00:00,-70.149162,-20.210798,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3104
3105,2019-09-13 14:00:00,-70.149162,-20.210798,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3105
3106,2019-12-16 04:00:00,-70.149162,-20.210798,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3106
3107,2019-02-04 13:39:00,-70.1493062,-20.2139981,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3107
3108,2019-10-09 12:30:00,-70.1493062,-20.2139981,2019,0,0,0,1,IMPRUDENCIA DEL PASAJERO,CAIDA,3108
3109,2019-11-07 22:25:00,-70.1493062,-20.2139981,2019,0,0,0,4,DESOBEDIENCIA A SEÑALIZACION,COLISION,3109
3110,2019-12-16 17:45:00,-70.1493062,-20.2139981,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3110
3111,2019-04-26 15:15:00,-70.149292,-20.213989,2019,0,0,0,3,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3111
3112,2019-12-09 13:00:00,-70.149292,-20.213989,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3112
3113,2019-05-16 19:15:00,-70.149277,-20.214802,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3113
3114,2019-07-02 13:45:00,-70.149277,-20.214802,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3114
3115,2019-03-04 12:00:00,-70.149445,-20.217476,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3115
3116,2019-11-16 13:25:00,-70.149445,-20.217476,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3116
3117,2019-02-04 05:10:00,-70.135071,-20.222597,2019,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,3117
3118,2019-09-06 08:40:00,-70.136703,-20.222115,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3118
3119,2019-02-21 18:20:00,-70.139526,-20.222095,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3119
3120,2019-06-27 19:45:00,-70.139526,-20.222095,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3120
3121,2019-09-28 04:00:00,-70.139526,-20.222095,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3121
3122,2019-09-12 13:45:00,-70.14563,-20.221651,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,3122
3123,2019-05-24 12:05:00,-70.14563,-20.221651,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3123
3124,2019-12-19 22:00:00,-70.14563,-20.221651,2019,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,3124
3125,2019-12-21 17:30:00,-70.15049,-20.221359,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3125
3126,2019-07-03 08:45:00,-70.140602,-20.221928,2019,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,3126
3127,2019-01-12 12:30:00,-70.151573,-20.22131,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3127
3128,2019-09-24 08:05:00,-70.151573,-20.22131,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3128
3129,2019-08-19 22:00:00,-70.142258,-20.221827,2019,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,3129
3130,2019-06-04 00:50:00,-70.149117,-20.221478,2019,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,3130
